warehouse_id,product_id,quantity_on_hand,quantity_reserved,quantity_available,last_restock_date,unit_cost
WH_02,06c6e01186af8b98ee1fc9e01f9471e9,21,4,17,2018-07-11,16.98
WH_02,4d9e8a6d8d07e4f47e093b8c2999ae01,9,0,9,2018-11-20,26.47
WH_02,145978af3e89b318be0b717a0953649a,30,3,27,2018-06-01,12.92
WH_02,9ecadb84c81da840dbf3564378b586e9,34,0,34,2018-09-29,17.12
WH_02,f9be8e0e5acd947d8f49dbc390b9ab20,11,0,11,2018-06-10,67.71
WH_02,928e52a9ad53a294fdcc91bcf59d1751,57,14,43,2018-11-15,83.43
WH_02,d2f5484cbffe4ca766301b21ab9246dd,41,5,36,2018-08-21,6.11
WH_02,0fa81e7123fd0ebe03adbbe99d912827,13,0,13,2018-07-01,58.91
WH_02,3f14d740544f37ece8a9e7bc8349797e,82,1,81,2018-10-11,38.55
WH_02,6bbe55cf8f85c87b6eebb775a53402f4,48,6,42,2018-09-28,32.17
WH_02,1a300f482e35d7eac74b229be067aefd,28,4,24,2018-10-20,10.67
WH_02,6a0713a63e990052795623e76cc2995e,13,2,11,2018-10-23,33.23
WH_02,1a758361b1c10b3ffe3d3373332de319,33,3,30,2018-10-30,24.63
WH_02,be837f2e0152a208d4386f4126d5bd7c,52,12,40,2018-10-18,20.77
WH_02,418d480693f2f01e9cf4568db0346d28,23,1,22,2018-09-13,87.63
WH_02,9d8a0e115e802d845b4ce1eb794d1260,13,2,11,2018-11-25,70.89
WH_02,c075b8e131353552218860f1c421e4ef,37,5,32,2018-11-16,22.8
WH_02,44fded21627553d1886d459384bbce06,25,5,20,2018-06-27,9.27
WH_02,d39421ec4cc2bf52e35f8bf00f1ec314,11,0,11,2018-06-16,26.29
WH_02,e03102efbc2229024c89be731f0aedcb,77,4,73,2018-06-24,22.57
WH_02,9ddc4249779322828f89d2a9c04f7ee1,5,0,5,2018-10-12,71.67
WH_02,616042729c11849827291496b18e9ec5,15,2,13,2018-06-22,31.49
WH_02,5c692818d313aa12864b48ac0c2472c2,21,4,17,2018-09-09,12.76
WH_02,10adb53d8faa890ca7c2f0cbcb68d777,7,0,7,2018-07-04,10.56
WH_02,d04e48982547095af81c231c3d581cb6,16,2,14,2018-09-09,162.72
WH_02,6eb6c5cb7df0f863538b61a47fcce962,19,2,17,2018-08-09,70.34
WH_02,077599a82ee54960bc4f4c941b0d1359,9,0,9,2018-10-28,54.03
WH_02,71540d636652fc682032d3b3c0a180c1,8,0,8,2018-09-28,52.64
WH_02,8d1cfc0463b545928bfb4e589e017bd4,16,0,16,2018-07-24,35.23
WH_02,a1efe4a86746c22541813e22e1d23e33,16,3,13,2018-07-01,74.15
WH_02,036734b5a58d5d4f46b0616ddc047ced,18,2,16,2018-11-26,23.2
WH_02,c857b96593773e940454e76efa8eabb3,54,3,51,2018-08-23,35.09
WH_02,aa8d88eb4b9cb38894e33fa624c4287f,15,1,14,2018-09-10,37.92
WH_02,c7fd13b5e515bffdab855d0812842edb,47,10,37,2018-07-15,33.71
WH_02,086351823300e0339f6955b27998c186,10,1,9,2018-10-21,76.32
WH_02,79366d6a24de9351b7ca6e3cf75a68ec,31,3,28,2018-06-27,82.68
WH_02,a12c9204f6f9e90ad1d8ba5571fbfed2,30,2,28,2018-06-16,13.09
WH_02,0eb8e03d4ef83152c4642b606b5bbdec,31,3,28,2018-09-11,13.9
WH_02,b74d57e3377dd78aace6d070fc48cc88,16,0,16,2018-08-06,37.77
WH_02,6ac3978babf6ca76087369391bb6ce5a,22,0,22,2018-06-17,30.59
WH_02,65650c84064ff1a79e4a05988f4c3e9f,8,2,6,2018-07-03,14.09
WH_02,90aa2ab699cd0e459be93124aa91c82f,9,1,8,2018-09-27,49.99
WH_02,cbdb9bf611328898bd4b32a384506b3a,5,1,4,2018-09-10,61.0
WH_02,2bb3e85f2a403543fdb64e266e70c792,14,3,11,2018-07-15,208.46
WH_02,35afc973633aaeb6b877ff57b2793310,119,29,90,2018-08-11,40.04
WH_02,ce6f74096c84567f22728c84f3d6e7fc,26,1,25,2018-11-06,45.87
WH_02,e672fbe634ad07cce9d85f412becb2c0,19,2,17,2018-10-19,71.45
WH_02,165f86fe8b799a708a20ee4ba125c289,95,2,93,2018-07-06,79.12
WH_02,5ed9eaf534f6936b51d0b6c5e4d5c2e9,16,4,12,2018-10-18,11.86
WH_02,7a7be236d8368315680071df4209dd4e,20,3,17,2018-08-31,33.71
WH_02,77fa3381855b6763c52ca3b72824f508,15,3,12,2018-10-23,24.66
WH_02,db6677c6f890ba1730c0b75bd8132579,13,3,10,2018-06-07,28.22
WH_02,59f09deeea7c839a9212a19f3416b892,10,0,10,2018-08-11,153.26
WH_02,ab9cf155f8280c3739b09fe341a185e8,11,1,10,2018-10-28,8.18
WH_02,28a652ff04e43c1bc57937a9f8770f9b,34,2,32,2018-11-16,48.01
WH_02,ed2067a9c1f79553088a3c67b99a9f97,32,8,24,2018-06-15,37.37
WH_02,4c2394abfbac7ff59ec7a420918562fa,149,14,135,2018-09-08,48.67
WH_02,2eb9b2ef7c1da3c7b99702452ea4729f,12,1,11,2018-10-30,44.59
WH_02,a50acd33ba7a8da8e9db65094fa990a4,57,11,46,2018-10-30,71.47
WH_02,89b190a046022486c635022524a974a8,6,1,5,2018-10-23,44.81
WH_02,cfb79bfbdaf59cfe2e9ae0a071451f32,8,0,8,2018-10-05,25.39
WH_02,8f8cb7e4a7f16d339f87f8aa2711a003,19,1,18,2018-06-24,44.26
WH_02,f1fe595ee7ef768b41bd9b246d13432d,17,4,13,2018-10-13,46.52
WH_02,7ce94ab189134e2d3c05f496d635419c,92,10,82,2018-07-22,9.22
WH_02,7e0dc102074f8285580c9777f79c90cf,91,10,81,2018-08-22,22.06
WH_02,223d34a3d9334039f5ff9511dc044bbb,10,0,10,2018-07-07,139.73
WH_02,349ce46a0e2e20054aa9d80c48af8816,51,8,43,2018-06-19,99.04
WH_02,5ccdfc35d9cff8db4fa46b83d5712899,14,3,11,2018-08-26,68.52
WH_02,3b0f7951038b105522c2d566b54421f7,29,2,27,2018-09-20,22.61
WH_02,64315bd8c0c47303179dd2e25b579d00,21,3,18,2018-07-15,52.17
WH_02,8c292ca193d326152e335d77176746f0,105,17,88,2018-11-05,93.45
WH_02,4ce9ab528124f89e091b17d11aa2e97c,43,3,40,2018-07-15,32.84
WH_02,0a9bdadab17a9b0f258f64d11a0adf7b,16,2,14,2018-06-01,36.44
WH_02,e7d26dd6742baca292020c158e6720c3,34,6,28,2018-10-24,36.08
WH_02,08c816d9a716567bf436173ef6f5f12e,5,1,4,2018-11-04,13.45
WH_02,781afe929e3016a667f5f439afd55fce,33,1,32,2018-07-07,74.06
WH_02,acc444eb5ad26f79d5a11baa6a03c439,19,0,19,2018-08-21,59.26
WH_02,812f428f6757ab16c46cffc68f2e90c5,11,0,11,2018-11-19,38.66
WH_02,c2ece64199af7a53793ed9612a89a8cd,37,5,32,2018-08-07,44.36
WH_02,3eef0cb94ba82de806bb30ab743c7655,32,1,31,2018-06-28,40.58
WH_02,e0cf79767c5b016251fe139915c59a26,159,3,156,2018-09-16,15.42
WH_02,5a6e53c3b4e8684b13388d6aa4afdf12,106,13,93,2018-09-05,8.93
WH_02,c7b3cf9de7be95b3e09e7a63315685eb,27,3,24,2018-10-01,35.47
WH_02,8844bd4b8ca8f93603694ca2bceb77e9,33,3,30,2018-06-19,38.14
WH_02,d493f5a208254fe85b3ab55d898461a1,30,0,30,2018-08-21,9.85
WH_02,f2e53dd1670f3c376518263b3f71424d,19,0,19,2018-07-14,46.12
WH_02,89321f94e35fc6d7903d36f74e351d40,162,10,152,2018-10-19,17.58
WH_02,e7db7c40ea6647c808d48581f1308d88,28,1,27,2018-11-05,55.1
WH_02,14555ba663de8689feacf1d0819cc3b3,23,5,18,2018-11-15,45.2
WH_02,c92f0e7b9d49a9543558d6532772441b,17,3,14,2018-06-26,63.15
WH_02,0a57f7d2c983bcf8188589a5fea4a8da,72,6,66,2018-10-20,59.85
WH_02,e85d91619b497e98754390b6198a9818,30,4,26,2018-08-16,80.69
WH_02,1612209b0b37fbe80e1e8e1b7d19ca1d,15,0,15,2018-10-19,51.39
WH_02,f2af004352a06a99dca765596240cbc3,27,1,26,2018-06-01,14.53
WH_02,ecf9484703bdfb9cfcc1ac9c2084b567,14,2,12,2018-11-08,171.5
WH_02,2b4609f8948be18874494203496bc318,265,25,240,2018-07-23,37.49
WH_02,62d41a80c366aa2d8644e3270adf8440,9,1,8,2018-09-30,169.51
WH_02,052413504e5295cd66ec4ced0b310062,19,2,17,2018-09-29,107.28
WH_02,4ac50dbde931c0a5ed8c33d3dc047351,24,5,19,2018-11-12,22.32
WH_02,2ff995aead9c63a1f37a07b3664ead37,40,2,38,2018-09-06,37.92
WH_02,e19ddcc85537b41f22116c8d5425ef46,15,3,12,2018-09-21,12.4
WH_02,59391e840980a4bb6df5f44d3d734df7,14,1,13,2018-10-23,32.55
WH_02,3570caaeaa3f5a1ae76392bb2b4155f9,6,0,6,2018-08-28,26.69
WH_02,612c7f49d1026f7beded75464b574f81,26,3,23,2018-10-29,23.18
WH_02,5a3320037d5922a7708647c81ecc1f15,9,0,9,2018-10-12,51.57
WH_02,8338cef8355d238f43711dcb9c0657b2,17,4,13,2018-09-30,27.82
WH_02,0521fe3eb04940304b489d0fb49a37dd,15,1,14,2018-06-21,55.24
WH_02,909b87db6cb3a7ab26bd03cc59860136,27,6,21,2018-10-07,24.55
WH_02,4cc8bfa581f41841ce5e24aba773a44a,32,8,24,2018-11-21,37.82
WH_02,42a2bd596fda1baef5719cb74f73030c,31,2,29,2018-09-23,40.03
WH_02,ef66e63137bdd1b2e44aa968646fc1e3,12,1,11,2018-07-20,24.06
WH_02,23bcd6822a33df5534f9b290216eec1f,12,3,9,2018-11-22,53.9
WH_02,404a57563d487aecbc2b1a01d9b89aab,22,5,17,2018-10-31,97.43
WH_02,79c0ace2ccf0da036e787875a49151a4,10,2,8,2018-06-18,258.28
WH_02,98e91d0f32954dcd8505875bb2b42cdb,6,1,5,2018-08-10,33.92
WH_02,a237de12bdf0bfe4fe220bae65a89731,33,0,33,2018-11-07,24.59
WH_02,779dd392d4fbe5ca656bf3ceabecbf0b,16,3,13,2018-07-09,57.66
WH_02,1cf0c9095608952cb1c65c4789946375,10,2,8,2018-06-26,28.32
WH_02,fe75529a267b76ac6e96f0c322a899a4,35,1,34,2018-10-16,70.98
WH_02,2a5806f10d0f00e5ad032dd2e3c8806e,74,13,61,2018-11-15,82.09
WH_02,f0c1c1d5ec61ce4c4846abd4283631df,15,3,12,2018-08-10,23.74
WH_02,672e757f331900b9deea127a2a7b79fd,13,3,10,2018-08-24,166.71
WH_02,35557c68a22ecebcf066e25ca2ddc144,18,0,18,2018-08-08,10.54
WH_02,62d8daeee0db3a60c234c2d1bfd10651,63,0,63,2018-08-17,13.46
WH_02,7c4a8bec217df1de0df2b5aaf8175b65,26,6,20,2018-11-26,9.75
WH_02,6e77b89d36e50217e6793780a8ce5c82,23,1,22,2018-09-22,16.18
WH_02,3cebb9158a3aa0b3f78ee0f934c9f032,20,2,18,2018-09-15,29.42
WH_02,53759a2ecddad2bb87a079a1f1519f73,382,11,371,2018-07-25,24.94
WH_02,25c38557cf793876c5abdd5931f922db,53,6,47,2018-10-11,637.14
WH_02,31a89a7044c5b133cf646404a4e86022,24,6,18,2018-07-11,62.53
WH_02,e070a61270050c4b1b704300f331cca6,6,1,5,2018-10-13,27.58
WH_02,4ae634441e444ca4bc85903cafe98d73,70,0,70,2018-07-22,7.0
WH_02,6a23ae3187f1dac41b7210a8c7739d6b,35,3,32,2018-06-13,14.91
WH_02,c8abdbe349a97073e7aebc795be55bd8,22,5,17,2018-09-03,52.26
WH_02,d696750e550fd0f733979dd7e5dff921,73,16,57,2018-07-02,89.77
WH_02,06f0e85c7892d5df893f332706340af1,33,3,30,2018-10-31,87.34
WH_02,34dabb8af33b3756cf72df05fb327011,16,3,13,2018-08-29,44.46
WH_02,a5215a7a9f46c4185b12f38e9ddf2abc,12,2,10,2018-11-24,798.86
WH_02,c9c455f9fd8ca66d3ff7f90a249753b4,9,0,9,2018-07-12,56.73
WH_02,aef8207c2e91f4fcdbc0824737abf358,23,1,22,2018-11-13,211.74
WH_02,e6b6e13cf71449a457269f425b89dc74,11,0,11,2018-09-13,45.51
WH_02,fb55982be901439613a95940feefd9ee,76,0,76,2018-07-04,43.8
WH_02,750dcfda0a9788bba89c94bb82a322db,16,4,12,2018-07-28,15.19
WH_02,30469bb5ea377eae7121981e2f0778e4,15,2,13,2018-11-12,75.31
WH_02,4298b7e67dc399c200662b569563a2b2,55,6,49,2018-09-26,92.96
WH_02,d918b3f4aa5272c2c3cd088d087ca069,12,3,9,2018-10-12,65.88
WH_02,ab1f9387c0627dd24000bfbc54fdeee0,88,12,76,2018-06-02,7.42
WH_02,e9c1abcc7126360336d8f56d49041a8c,17,2,15,2018-10-31,198.38
WH_02,64d0feb1bcf9c7fe7b5dad3271c10910,16,2,14,2018-10-02,53.98
WH_02,c3ba4e8d3cb30049213b682e751e9d00,21,2,19,2018-08-10,56.22
WH_02,5ac4f7986643a944501c66a2257bdd73,11,2,9,2018-11-14,34.21
WH_02,867dda95bbba37fe56fa288449fa122f,14,1,13,2018-08-01,27.7
WH_02,564f6ff7ae760d6eda6d32c551724036,20,4,16,2018-08-21,97.59
WH_02,8983a3b149303c013fceabef902e835a,29,0,29,2018-08-15,59.07
WH_02,58efb9b638561ce132216a9a612513e2,14,3,11,2018-06-10,55.25
WH_02,19421075ae0b585f2dc13ff149e2119d,58,9,49,2018-08-27,30.47
WH_02,0cf573090c66bb30ac5e53c82bdb0403,19,1,18,2018-11-11,32.48
WH_02,4b703444923b5e57bb73ba343f5ebab7,37,5,32,2018-07-14,20.1
WH_02,fa126ff62aae83e37857ad495641c878,23,4,19,2018-06-25,89.83
WH_02,7f4e034245e45549110139d1de248f83,29,4,25,2018-10-22,30.2
WH_02,6002665d65ee348dcd357c7bb2f080bd,24,1,23,2018-08-25,41.04
WH_02,f361fccba568fabe00db466f80626d1e,23,1,22,2018-08-18,8.17
WH_02,7fb04722aba7a2b632bac8f9819796f3,69,10,59,2018-10-28,42.24
WH_02,ad88641611c35ebd59ecda07a9f17099,18,0,18,2018-11-10,84.26
WH_02,7c1bd920dbdf22470b68bde975dd3ccf,231,39,192,2018-07-20,25.29
WH_02,dc9471db933efad7bf0ce685380578bd,19,3,16,2018-09-14,158.61
WH_02,5b8a5a9417210b1b84b67b9a7aefb935,7,0,7,2018-07-22,33.05
WH_02,777d2e438a1b645f3aec9bd57e92672c,66,14,52,2018-07-17,30.95
WH_02,810e2944bca9850b934e1570ba372e7d,41,7,34,2018-07-16,38.98
WH_02,97b3b8e8ed22d0ceb3b3c520e806a334,15,0,15,2018-08-10,5.85
WH_02,00ba6d766f0b1d7b78a5ce3e1e033263,8,0,8,2018-07-11,26.42
WH_02,33ba4b29d820b397054cc97e892ab1bc,20,0,20,2018-09-20,12.28
WH_02,d99526b1e4fa5f57b8bde34a7337b5ee,22,3,19,2018-10-01,30.94
WH_02,1fb344134cd7164d32dea4d87ba3ec5a,12,0,12,2018-09-04,71.05
WH_02,87d780fa7d2cf3710aa02dc4ca8db985,36,5,31,2018-10-14,65.4
WH_02,0b0172eb0fd18479d29c3bc122c058c2,8,2,6,2018-08-03,10.14
WH_02,1164c17af70425821f88bfbdc9e907a3,9,1,8,2018-06-27,21.8
WH_02,e06f99e79036d681effa3de75989bf22,18,4,14,2018-06-17,29.02
WH_02,5a7373ba4c9b3e13513ded06cd1986c4,20,2,18,2018-09-25,25.66
WH_02,a8fe47ad6f852f93cc92c7b408687de3,39,9,30,2018-09-20,40.46
WH_02,ffc9caf33e2d1e9f44e3e06da19085f7,36,2,34,2018-10-04,104.47
WH_02,083ffd30820b592e294de7ed668ff975,17,1,16,2018-09-12,21.68
WH_02,00de7f393d962717eeeb2d7131a40dba,5,0,5,2018-07-04,65.74
WH_02,bb42f37fc3d9130e4a4339d24a47dd7c,26,0,26,2018-07-14,25.9
WH_02,10717ff440b2320081989126e858b220,16,0,16,2018-11-11,71.34
WH_02,5411e9269501a870cabf632f05655131,46,8,38,2018-10-31,69.77
WH_02,e1e932dfb67414e80b87ad97688cf2a3,34,1,33,2018-06-06,59.94
WH_02,6ae3f85f46a37844372252496c77b4d8,5,0,5,2018-09-06,105.39
WH_02,e251ebd2858be1aa7d9b2087a6992580,21,2,19,2018-07-10,63.18
WH_02,1613b819ab5dae53aead2dbb4ebdb378,37,0,37,2018-11-17,13.81
WH_02,1bfb290d7273a442c874dbe74b4abae6,19,4,15,2018-11-03,37.15
WH_02,a3daee3915d4fb98376e039ede6bdea6,20,3,17,2018-06-27,32.46
WH_02,017692475c1c954ff597feda05131d73,23,4,19,2018-06-30,6.14
WH_02,50e1b118f266b655f613f753914c42db,19,3,16,2018-07-22,18.38
WH_02,e6b314a2236c162ede1a879f1075430f,19,4,15,2018-08-31,14.14
WH_02,54d7ad85b648d3cb2b7069ed446d7f35,26,2,24,2018-10-19,70.08
WH_02,261244fc4d0197d8772346872f5b0f5e,18,1,17,2018-10-02,24.65
WH_02,bee2e070c39f3dd2f6883a17a5f0da45,55,0,55,2018-06-23,69.05
WH_02,06bf70b6e1d67d96308235ef350edc61,30,7,23,2018-06-24,33.92
WH_02,583f158587cdecda3e8bdea694021e39,55,1,54,2018-06-26,27.97
WH_02,11dcc970f7a5581e1bf777b6da3f7096,47,10,37,2018-08-15,32.61
WH_02,cc5447118c174dcc6456c84ccb29e6f7,16,0,16,2018-07-15,50.8
WH_02,82c51c3938503a4ddc096fbed86428d6,32,4,28,2018-11-21,50.3
WH_02,6413f7a28e149a324c4a914000399fb2,14,0,14,2018-06-12,61.48
WH_02,e59dd207c69d86e890febadc796d1078,19,1,18,2018-07-14,87.37
WH_02,0e2d365a247d105fefc31b17ab8706d9,20,3,17,2018-08-08,84.28
WH_02,0fe922b7f7d43ef454bbc241416e7401,21,0,21,2018-08-27,8.19
WH_02,e6d3e381889aa6e9d222ad50cb30ac43,10,1,9,2018-09-25,116.27
WH_02,2c0c951471371afa81e47d7bf8d20522,11,1,10,2018-10-01,26.2
WH_02,4d272fe20c57c64dc74b3db191fc31ef,22,5,17,2018-07-13,16.58
WH_02,b59fb744c6f3cd1dc23b10f760848d98,11,2,9,2018-07-11,6.12
WH_02,656e0eca68dcecf6a31b8ececfabe3e8,59,14,45,2018-10-24,51.08
WH_02,9fe172fa8e662ca8572cf12abf8bce23,34,2,32,2018-08-31,29.11
WH_02,913580fde3e72c3b3e4ce0b79963bee6,18,1,17,2018-10-03,6.08
WH_02,53ea9da485f6aed8a6f03a85831fe021,16,3,13,2018-06-17,136.85
WH_02,3a806ac1ab98107febb4ffcf38bc1fac,12,2,10,2018-11-21,49.97
WH_02,5b3b5f9ae84ca9ead3138b199420cc94,31,3,28,2018-11-19,95.82
WH_02,a92930c327948861c015c919a0bcb4a8,215,33,182,2018-11-27,43.42
WH_02,dd60cac04e6bcbc919cb1c7dcc473211,16,3,13,2018-08-03,18.01
WH_02,9ee8c8a931dd4d34148aa31f54ee93c1,14,3,11,2018-10-21,57.75
WH_02,fbce4c4cb307679d89a3bf3d3bb353b9,82,19,63,2018-11-12,59.12
WH_02,5fb1e24560c31b0eaa1911d4247187ed,22,4,18,2018-10-05,171.74
WH_02,044f05bc9de36e8a693a83e4bc79dd0d,42,1,41,2018-08-22,15.63
WH_02,2f13d1dc8b4e1d9d8027be50339546a9,11,1,10,2018-07-28,43.59
WH_02,83b00325c13c44245b2c3a2befa62a0e,37,6,31,2018-07-31,82.28
WH_02,7c898e0b8ea203dd94ba846627fc34d1,7,1,6,2018-09-23,99.93
WH_02,7a9cf133da2a6494259ffeeab11b6276,8,1,7,2018-07-01,11.53
WH_02,bc4cd4da98dd128c39bf0b8c2674032f,25,5,20,2018-06-27,753.77
WH_02,18b0e642cbae7251e60a64aa07dd9eb9,58,0,58,2018-06-01,14.65
WH_02,1b2066a33aee5851ee3e44b10b36b3c8,20,4,16,2018-11-11,14.39
WH_02,bb7181410b4e02f93f3697f765db53c7,15,1,14,2018-09-25,70.26
WH_02,380b4664ba5bb18cc9db78ee6bac3558,51,5,46,2018-07-28,19.5
WH_02,7612afaa8218e79b3011243ed9edea9c,21,2,19,2018-11-06,226.49
WH_02,dd61e943598eec72351633dd6a72d5dc,24,5,19,2018-09-24,46.27
WH_02,8fa67e5cb309b9cd7b4438e15948bdb2,8,2,6,2018-08-27,5.85
WH_02,f4a38926843e01497a3f63a5d5740c72,14,2,12,2018-09-04,7.7
WH_02,91442659f31ec0f0fc73215e77854fac,17,0,17,2018-10-05,36.8
WH_02,d04bbac48960ecb7ea311b00ca6e1cb7,19,3,16,2018-11-04,45.24
WH_02,a8075470f960215ffb67624782f80fec,18,0,18,2018-09-09,71.2
WH_02,0705b33fb285827a578fce4899f1b921,16,1,15,2018-06-28,13.84
WH_02,d48bacc1dcd9c86bf1ed4ed2a303336c,25,0,25,2018-11-20,28.67
WH_02,a5ae8400fc9fcacd4af585a57bbf264a,20,3,17,2018-10-29,58.29
WH_02,a19b6951c75da43aad691622dd2f6abe,86,4,82,2018-06-02,24.43
WH_02,8c5876b1c7768217964f353bc7e64393,55,0,55,2018-09-19,27.77
WH_02,06edb72f1e0c64b14c5b79353f7abea3,186,30,156,2018-07-16,27.62
WH_02,6bd248f93425ceeb625a8a97e2404112,23,1,22,2018-07-03,35.54
WH_02,49eeae59754cbcf1abeeffb8f51184ee,7,1,6,2018-09-07,38.65
WH_02,f49e985b4cb2d0543890d6dd00077663,15,1,14,2018-08-27,370.19
WH_02,4cafc445fc7535c3b41b8978c0ce68dc,21,3,18,2018-07-06,53.31
WH_02,6e1b14d3cbb5fb3a2c00351007127dfd,14,2,12,2018-10-19,150.53
WH_02,36f60d45225e60c7da4558b070ce4b60,169,35,134,2018-07-22,52.2
WH_02,dbb4ce89c8ed5fb6fd901e2e51093179,23,5,18,2018-08-28,42.04
WH_02,18486698933fbb64af6c0a255f7dd64c,30,2,28,2018-11-14,57.91
WH_02,1f30aacc69904c0d0bf8d05cb2abef72,24,1,23,2018-11-25,74.41
WH_02,b69eb25e3a4def8e9cddee18712e0c5e,19,0,19,2018-10-22,126.07
WH_02,ba80c9f47a84d1e08465f72e22930c83,21,4,17,2018-09-15,80.08
WH_02,dd6a505f83dd3c6326aa9856519e0978,39,8,31,2018-09-17,24.19
WH_02,9bfc55df037ce3ac01bfd84781adf7e5,20,4,16,2018-09-06,254.9
WH_02,75c06ee06b201f9b6301d2b5e72993f8,13,0,13,2018-07-12,6.71
WH_02,11dc4053871ff53ff79fb1fc7e6b160f,26,5,21,2018-06-16,47.04
WH_02,f1d4ce8c6dd66c47bbaa8c6781c2a923,19,2,17,2018-10-17,80.8
WH_02,cf78006a2a6b0429b9663edd99bb38f9,6,1,5,2018-11-20,129.22
WH_02,4fcb3d9a5f4871e8362dfedbdb02b064,105,7,98,2018-10-22,89.7
WH_02,fe01b643060a6446e59f58e3021e66b3,35,8,27,2018-11-26,89.2
WH_02,8562e2c780a345b609e1b802d7e3e4ae,29,0,29,2018-09-08,54.17
WH_02,b5e13c9a353102f79c6206ff5cb61a50,72,10,62,2018-06-14,59.2
WH_02,cebff45f1d1558430be0e07ac0df6a68,6,1,5,2018-09-22,45.59
WH_02,de480e3ae31eea2d2d97d694c43172fc,23,5,18,2018-11-13,17.67
WH_02,a659cb33082b851fb87a33af8f0fff29,17,4,13,2018-11-02,49.97
WH_02,fc1d8637c0268af3db482c14b7ef8e75,30,3,27,2018-07-16,72.85
WH_02,fb783e3e545937820b57fe539b2c5a6c,31,1,30,2018-07-15,46.22
WH_02,3f1a741cf5591384428c1cbb0ef07ec0,23,0,23,2018-09-18,7.65
WH_02,e7d5464b94c9a5963f7c686fc80145ad,12,2,10,2018-10-28,60.34
WH_02,4fce0eab61e01d521044c8b071cdfead,24,0,24,2018-07-10,12.78
WH_02,6f33a4a09ae1180a0ee1ff4682b2d21f,6,1,5,2018-11-08,81.64
WH_02,0bc5e6c957486577f11519bf36577b38,16,2,14,2018-10-25,12.34
WH_02,f264c1d9b20b5e4a340254d0405e613b,48,1,47,2018-08-21,45.14
WH_02,368c6c730842d78016ad823897a372db,361,23,338,2018-10-08,30.18
WH_02,7c2d0df8e5fbfa71d54a400b33a8502e,11,2,9,2018-06-24,59.23
WH_02,bce474cc95b6e77657e10939b0b4248c,20,1,19,2018-08-24,104.15
WH_02,f908d3bf313a1308bfb2a46ea2685347,19,1,18,2018-11-06,24.44
WH_02,68bf2e76db1d8e846042e54da87399ca,26,4,22,2018-11-14,50.36
WH_02,ed77034b92386a1a8cfd3c648d715dde,5,1,4,2018-11-12,9.06
WH_02,722dc14e0848efdb771dca6de2929c41,21,4,17,2018-06-11,37.83
WH_02,8a443635fdf9759915c9be5be2e3b862,31,5,26,2018-06-30,54.15
WH_02,386486367c1f9d4f587a8864ccb6902b,41,8,33,2018-06-07,68.77
WH_02,08a58dc963320d6073623382b9ceb920,51,12,39,2018-10-09,65.83
WH_02,f889fb87b505b73de10c18b93352469f,17,0,17,2018-11-14,53.94
WH_02,d011223de539cd224b5c5c8082313d46,11,2,9,2018-06-25,89.7
WH_02,bb90206fa281c20f0b4c42a2393b54dd,11,2,9,2018-11-08,103.56
WH_02,64fb13596caf118c438edc5c6ed2d50a,10,2,8,2018-07-25,50.83
WH_02,30ccf4724f5227265f837e9ba0246278,37,6,31,2018-07-23,59.07
WH_02,acde6bd0b5f91190e2a123df389b0b47,17,3,14,2018-06-19,15.19
WH_02,c1f5307decb89342351bec53668cffd9,57,2,55,2018-08-24,12.17
WH_02,0aabfb375647d9738ad0f7b4ea3653b1,49,1,48,2018-08-04,10.02
WH_02,41cd333a4af5e36df81fc0b83ccf8e2d,17,4,13,2018-08-06,250.55
WH_02,a291cc846d74d97f01611894f983073b,13,3,10,2018-09-19,111.86
WH_02,b60856ce32d90658dbf99b9485327c25,17,3,14,2018-10-15,5.42
WH_02,880be32f4db1d9f6e2bec38fb6ac23ab,30,1,29,2018-10-28,27.56
WH_02,a298a105818dce6878b787e4af6cff7d,14,0,14,2018-10-07,40.53
WH_02,288dbc06591742c5d7fe90fbfb08943e,10,2,8,2018-06-23,57.98
WH_02,43f88c8353708451babf9bcdd1fda92a,12,3,9,2018-11-17,28.11
WH_02,d189fbf8b5d79a670cebcaaad68d77b2,8,0,8,2018-07-05,33.77
WH_02,07f381c65e8e66460c07781b9b1b8834,20,4,16,2018-11-10,98.07
WH_02,f6fa93875f4a7dac03e0a22143f4d815,11,2,9,2018-11-13,33.27
WH_02,7686fe49c98ae1c537b5cc51992f5d20,17,0,17,2018-10-21,96.23
WH_02,ace5d86cf1ac63cdb76f49e5cd23d2f8,13,0,13,2018-10-31,20.29
WH_02,622bad99b4296aade0783ebecdd3fa15,13,0,13,2018-08-28,47.27
WH_02,86133a2151bd98a3ed2ad758709e6d1b,8,2,6,2018-07-07,37.83
WH_02,94475071013412139f862c0bd7e3bb37,17,1,16,2018-08-04,24.31
WH_02,e3425df9bd51be69917273c9dd92ed5e,10,0,10,2018-10-24,40.57
WH_02,87cb507e0daa37bbf34956fd59eba832,29,7,22,2018-06-19,17.21
WH_02,c6ea63369936552872ae890c82175b4b,28,1,27,2018-07-21,95.06
WH_02,764292b2b0f73f77a0272be03fdd45f3,66,15,51,2018-08-31,62.59
WH_02,e282624d8c82e04983f125e167eb4521,15,1,14,2018-11-06,8.03
WH_02,c9dbe2eec19a8093cb5ac57486531c18,6,0,6,2018-09-24,48.11
WH_02,abc3432ff825d8e524db1d4eac6d2099,21,5,16,2018-10-28,19.66
